account_id,name,balance
ACC_005929,User_5929,42953.13
ACC_005930,User_5930,39799.66
ACC_005931,User_5931,31991.68
ACC_005932,User_5932,20137.75
ACC_005933,User_5933,16579.14
ACC_005934,User_5934,22323.44
ACC_005935,User_5935,7060.28
ACC_005936,User_5936,13723.55
ACC_005937,User_5937,31157.71
ACC_005938,User_5938,13168.73
ACC_005939,User_5939,35682.26
ACC_005940,User_5940,26521.08
ACC_005941,User_5941,43829.07
ACC_005942,User_5942,31595.94
ACC_005943,User_5943,29923.91
ACC_005944,User_5944,2763.28
ACC_005945,User_5945,11718.38
ACC_005946,User_5946,4037.25
ACC_005947,User_5947,41654.63
ACC_005948,User_5948,15332.89
ACC_005949,User_5949,23170.5
ACC_005950,User_5950,3490.91
ACC_005951,User_5951,32201.55
ACC_005952,User_5952,20030.16
ACC_005953,User_5953,34868.74
ACC_005954,User_5954,4870.49
ACC_005955,User_5955,1815.56
ACC_005956,User_5956,32262.1
ACC_005957,User_5957,27376.12
ACC_005958,User_5958,5164.65
ACC_005959,User_5959,11181.78
ACC_005960,User_5960,36729.11
ACC_005961,User_5961,33797.63
ACC_005962,User_5962,26058.33
ACC_005963,User_5963,45792.3
ACC_005964,User_5964,9782.84
ACC_005965,User_5965,6806.71
ACC_005966,User_5966,24493.63
ACC_005967,User_5967,5667.95
ACC_005968,User_5968,30185.54
ACC_005969,User_5969,14185.25
ACC_005970,User_5970,17271.29
ACC_005971,User_5971,8131.64
ACC_005972,User_5972,14132.15
ACC_005973,User_5973,36939.06
ACC_005974,User_5974,32876.67
ACC_005975,User_5975,20658.81
ACC_005976,User_5976,22534.13
ACC_005977,User_5977,22353.82
ACC_005978,User_5978,40912.45
ACC_005979,User_5979,45895.87
ACC_005980,User_5980,14542.86
ACC_005981,User_5981,17482.08
ACC_005982,User_5982,47290.19
ACC_005983,User_5983,30394.01
ACC_005984,User_5984,18181.85
ACC_005985,User_5985,8153.6
ACC_005986,User_5986,2785.11
ACC_005987,User_5987,13887.25
ACC_005988,User_5988,19838.25
ACC_005989,User_5989,11531.62
ACC_005990,User_5990,17009.43
ACC_005991,User_5991,40539.31
ACC_005992,User_5992,25770.82
ACC_005993,User_5993,43033.8
ACC_005994,User_5994,32768.54
ACC_005995,User_5995,37413.22
ACC_005996,User_5996,46317.83
ACC_005997,User_5997,32185.14
ACC_005998,User_5998,16152.58
ACC_005999,User_5999,26447.88
ACC_006000,User_6000,20840.69
ACC_006001,User_6001,45838.41
ACC_006002,User_6002,26998.49
ACC_006003,User_6003,33397.58
ACC_006004,User_6004,14092.75
ACC_006005,User_6005,3243.87
ACC_006006,User_6006,20747.45
ACC_006007,User_6007,21721.95
ACC_006008,User_6008,15849.16
ACC_006009,User_6009,3247.39
ACC_006010,User_6010,41925.62
ACC_006011,User_6011,35356.54
ACC_006012,User_6012,40635.97
ACC_006013,User_6013,19108.27
ACC_006014,User_6014,8694.77
ACC_006015,User_6015,15614.34
ACC_006016,User_6016,10929.81
ACC_006017,User_6017,32799.6
ACC_006018,User_6018,20584.0
ACC_006019,User_6019,17406.15
ACC_006020,User_6020,23082.93
ACC_006021,User_6021,43116.86
ACC_006022,User_6022,15889.39
ACC_006023,User_6023,49873.75
ACC_006024,User_6024,28348.69
ACC_006025,User_6025,20904.23
ACC_006026,User_6026,38157.35
ACC_006027,User_6027,9368.85
ACC_006028,User_6028,38942.73
ACC_006029,User_6029,13905.04
ACC_006030,User_6030,45479.96
ACC_006031,User_6031,48784.91
ACC_006032,User_6032,31320.01
ACC_006033,User_6033,22093.87
ACC_006034,User_6034,18565.81
ACC_006035,User_6035,31295.82
ACC_006036,User_6036,47459.57
ACC_006037,User_6037,33146.77
ACC_006038,User_6038,38896.9
ACC_006039,User_6039,16827.15
ACC_006040,User_6040,2099.03
ACC_006041,User_6041,26566.38
ACC_006042,User_6042,6474.47
ACC_006043,User_6043,37817.89
ACC_006044,User_6044,40322.66
ACC_006045,User_6045,22044.0
ACC_006046,User_6046,37241.23
ACC_006047,User_6047,17766.41
ACC_006048,User_6048,2511.14
ACC_006049,User_6049,47148.22
ACC_006050,User_6050,48848.41
ACC_006051,User_6051,20629.71
ACC_006052,User_6052,19228.96
ACC_006053,User_6053,28590.5
ACC_006054,User_6054,4357.16
ACC_006055,User_6055,24023.01
ACC_006056,User_6056,25292.68
ACC_006057,User_6057,27197.84
ACC_006058,User_6058,2178.18
ACC_006059,User_6059,10941.23
ACC_006060,User_6060,18160.85
ACC_006061,User_6061,35197.68
ACC_006062,User_6062,27933.88
ACC_006063,User_6063,37949.64
ACC_006064,User_6064,42225.8
ACC_006065,User_6065,30265.57
ACC_006066,User_6066,47192.54
ACC_006067,User_6067,19996.11
ACC_006068,User_6068,36362.39
ACC_006069,User_6069,19240.26
ACC_006070,User_6070,47198.75
ACC_006071,User_6071,1912.49
ACC_006072,User_6072,31531.22
ACC_006073,User_6073,23373.57
ACC_006074,User_6074,2481.13
ACC_006075,User_6075,41211.53
ACC_006076,User_6076,32435.64
ACC_006077,User_6077,47380.62
ACC_006078,User_6078,2341.64
ACC_006079,User_6079,20045.21
ACC_006080,User_6080,11370.28
ACC_006081,User_6081,37159.29
ACC_006082,User_6082,14702.05
ACC_006083,User_6083,35124.66
ACC_006084,User_6084,37316.2
ACC_006085,User_6085,46426.8
ACC_006086,User_6086,28570.99
ACC_006087,User_6087,2120.13
ACC_006088,User_6088,15954.84
ACC_006089,User_6089,26255.4
ACC_006090,User_6090,28371.13
ACC_006091,User_6091,8357.99
ACC_006092,User_6092,15328.36
ACC_006093,User_6093,4024.62
ACC_006094,User_6094,4504.51
ACC_006095,User_6095,33204.54
ACC_006096,User_6096,26928.4
ACC_006097,User_6097,26481.6
ACC_006098,User_6098,27446.29
ACC_006099,User_6099,6764.24
ACC_006100,User_6100,42214.46
ACC_006101,User_6101,37863.52
ACC_006102,User_6102,35780.59
ACC_006103,User_6103,32729.12
ACC_006104,User_6104,34452.68
ACC_006105,User_6105,17603.99
ACC_006106,User_6106,9022.56
ACC_006107,User_6107,3375.11
ACC_006108,User_6108,37518.9
ACC_006109,User_6109,4040.27
ACC_006110,User_6110,23130.31
ACC_006111,User_6111,27442.81
ACC_006112,User_6112,31414.08
ACC_006113,User_6113,36118.68
ACC_006114,User_6114,12413.52
ACC_006115,User_6115,5072.7
ACC_006116,User_6116,46460.77
ACC_006117,User_6117,2974.9
ACC_006118,User_6118,46369.63
ACC_006119,User_6119,41571.25
ACC_006120,User_6120,36430.83
ACC_006121,User_6121,21162.73
ACC_006122,User_6122,30137.21
ACC_006123,User_6123,36901.61
ACC_006124,User_6124,39582.91
ACC_006125,User_6125,39141.52
ACC_006126,User_6126,36886.3
ACC_006127,User_6127,36927.42
ACC_006128,User_6128,2601.26
ACC_006129,User_6129,43844.73
ACC_006130,User_6130,48397.36
ACC_006131,User_6131,39472.55
ACC_006132,User_6132,10611.51
ACC_006133,User_6133,21329.67
ACC_006134,User_6134,42467.98
ACC_006135,User_6135,13782.75
ACC_006136,User_6136,4359.27
ACC_006137,User_6137,21021.07
ACC_006138,User_6138,7985.05
ACC_006139,User_6139,12735.35
ACC_006140,User_6140,36081.11
ACC_006141,User_6141,10255.92
ACC_006142,User_6142,40108.17
ACC_006143,User_6143,40985.07
ACC_006144,User_6144,40470.18
ACC_006145,User_6145,41052.66
ACC_006146,User_6146,45104.15
ACC_006147,User_6147,19329.29
ACC_006148,User_6148,40369.33
ACC_006149,User_6149,29415.17
ACC_006150,User_6150,24505.16
ACC_006151,User_6151,33140.65
ACC_006152,User_6152,27383.19
ACC_006153,User_6153,46232.59
ACC_006154,User_6154,6915.76
ACC_006155,User_6155,45695.71
ACC_006156,User_6156,5297.76
ACC_006157,User_6157,15506.06
ACC_006158,User_6158,42174.08
ACC_006159,User_6159,29374.31
ACC_006160,User_6160,12588.2
ACC_006161,User_6161,28592.06
ACC_006162,User_6162,31424.47
ACC_006163,User_6163,46553.38
ACC_006164,User_6164,41082.86
ACC_006165,User_6165,2582.83
ACC_006166,User_6166,16578.83
ACC_006167,User_6167,21663.21
ACC_006168,User_6168,18605.72
ACC_006169,User_6169,7064.83
ACC_006170,User_6170,17300.7
ACC_006171,User_6171,42872.96
ACC_006172,User_6172,20084.24
ACC_006173,User_6173,38304.0
ACC_006174,User_6174,9919.86
ACC_006175,User_6175,12049.54
ACC_006176,User_6176,49377.34
ACC_006177,User_6177,35780.55
ACC_006178,User_6178,29382.96
ACC_006179,User_6179,11053.07
ACC_006180,User_6180,29326.65
ACC_006181,User_6181,47860.4
ACC_006182,User_6182,37379.08
ACC_006183,User_6183,29603.08
ACC_006184,User_6184,18006.97
ACC_006185,User_6185,6104.82
ACC_006186,User_6186,4135.75
ACC_006187,User_6187,11712.66
ACC_006188,User_6188,34335.83
ACC_006189,User_6189,45360.91
ACC_006190,User_6190,43730.39
ACC_006191,User_6191,3584.17
ACC_006192,User_6192,24306.83
ACC_006193,User_6193,34924.51
ACC_006194,User_6194,13945.3
ACC_006195,User_6195,22743.03
ACC_006196,User_6196,32919.63
ACC_006197,User_6197,44232.58
ACC_006198,User_6198,26388.96
ACC_006199,User_6199,18499.08
ACC_006200,User_6200,16565.08
ACC_006201,User_6201,13211.68
ACC_006202,User_6202,29532.34
ACC_006203,User_6203,5036.99
ACC_006204,User_6204,43157.8
ACC_006205,User_6205,34194.58
ACC_006206,User_6206,27908.54
ACC_006207,User_6207,43481.62
ACC_006208,User_6208,10438.85
ACC_006209,User_6209,2725.77
ACC_006210,User_6210,21087.37
ACC_006211,User_6211,29538.47
ACC_006212,User_6212,20524.24
ACC_006213,User_6213,6501.9
ACC_006214,User_6214,28582.02
ACC_006215,User_6215,22104.73
ACC_006216,User_6216,14986.44
ACC_006217,User_6217,32920.75
ACC_006218,User_6218,41659.26
ACC_006219,User_6219,38638.32
ACC_006220,User_6220,24987.27
ACC_006221,User_6221,17940.57
ACC_006222,User_6222,15210.74
ACC_006223,User_6223,23792.67
ACC_006224,User_6224,3603.05
ACC_006225,User_6225,31637.26
ACC_006226,User_6226,46086.78
ACC_006227,User_6227,41510.15
ACC_006228,User_6228,32928.12
ACC_006229,User_6229,37216.71
ACC_006230,User_6230,32912.73
ACC_006231,User_6231,5872.37
ACC_006232,User_6232,24553.21
ACC_006233,User_6233,41552.91
ACC_006234,User_6234,30817.0
ACC_006235,User_6235,24855.94
ACC_006236,User_6236,21164.05
ACC_006237,User_6237,40581.96
ACC_006238,User_6238,4956.16
ACC_006239,User_6239,16588.27
ACC_006240,User_6240,15415.59
ACC_006241,User_6241,35258.41
ACC_006242,User_6242,21953.55
ACC_006243,User_6243,39765.78
ACC_006244,User_6244,44029.74
ACC_006245,User_6245,23045.77
ACC_006246,User_6246,1355.88
ACC_006247,User_6247,25457.43
ACC_006248,User_6248,18724.9
ACC_006249,User_6249,40808.12
ACC_006250,User_6250,22892.82
ACC_006251,User_6251,27657.38
ACC_006252,User_6252,36851.98
ACC_006253,User_6253,31771.64
ACC_006254,User_6254,21298.17
ACC_006255,User_6255,5861.87
ACC_006256,User_6256,25012.51
ACC_006257,User_6257,8737.71
ACC_006258,User_6258,5254.67
ACC_006259,User_6259,20904.64
ACC_006260,User_6260,17757.2
ACC_006261,User_6261,35622.0
ACC_006262,User_6262,35726.64
ACC_006263,User_6263,21346.97
ACC_006264,User_6264,23134.11
ACC_006265,User_6265,23529.39
ACC_006266,User_6266,2940.74
ACC_006267,User_6267,1954.04
ACC_006268,User_6268,40147.47
ACC_006269,User_6269,27618.67
ACC_006270,User_6270,2489.48
ACC_006271,User_6271,38355.44
ACC_006272,User_6272,19671.59
ACC_006273,User_6273,6971.41
ACC_006274,User_6274,43149.79
ACC_006275,User_6275,13865.44
ACC_006276,User_6276,29383.54
ACC_006277,User_6277,5456.6
ACC_006278,User_6278,29586.33
ACC_006279,User_6279,40772.84
ACC_006280,User_6280,21707.2
ACC_006281,User_6281,46058.1
ACC_006282,User_6282,24355.03
ACC_006283,User_6283,47403.29
ACC_006284,User_6284,2560.34
ACC_006285,User_6285,10330.56
ACC_006286,User_6286,40212.5
ACC_006287,User_6287,10735.29
ACC_006288,User_6288,22980.3
ACC_006289,User_6289,3122.85
ACC_006290,User_6290,40881.64
ACC_006291,User_6291,6301.87
ACC_006292,User_6292,37181.8
ACC_006293,User_6293,2099.33
ACC_006294,User_6294,45020.95
ACC_006295,User_6295,41724.1
ACC_006296,User_6296,27529.85
ACC_006297,User_6297,7105.51
ACC_006298,User_6298,32064.58
ACC_006299,User_6299,8463.53
ACC_006300,User_6300,41176.01
ACC_006301,User_6301,31939.7
ACC_006302,User_6302,31580.82
ACC_006303,User_6303,37049.37
ACC_006304,User_6304,30698.31
ACC_006305,User_6305,48061.83
ACC_006306,User_6306,44941.72
ACC_006307,User_6307,10780.05
ACC_006308,User_6308,42249.27
ACC_006309,User_6309,16792.32
ACC_006310,User_6310,30597.01
ACC_006311,User_6311,15384.75
ACC_006312,User_6312,14037.16
ACC_006313,User_6313,47383.72
ACC_006314,User_6314,3420.23
ACC_006315,User_6315,32230.25
ACC_006316,User_6316,41320.64
ACC_006317,User_6317,20987.1
ACC_006318,User_6318,21887.7
ACC_006319,User_6319,44805.01
ACC_006320,User_6320,13886.01
ACC_006321,User_6321,20502.43
ACC_006322,User_6322,46104.62
ACC_006323,User_6323,34361.86
ACC_006324,User_6324,41078.87
ACC_006325,User_6325,45135.55
ACC_006326,User_6326,48594.66
ACC_006327,User_6327,13099.45
ACC_006328,User_6328,45471.56
ACC_006329,User_6329,47061.91
ACC_006330,User_6330,22871.2
ACC_006331,User_6331,49186.46
ACC_006332,User_6332,36143.69
ACC_006333,User_6333,17514.04
ACC_006334,User_6334,39902.53
ACC_006335,User_6335,40707.48
ACC_006336,User_6336,35427.57
ACC_006337,User_6337,1579.64
ACC_006338,User_6338,46105.0
ACC_006339,User_6339,31022.18
ACC_006340,User_6340,11396.62
ACC_006341,User_6341,45763.81
ACC_006342,User_6342,10342.85
ACC_006343,User_6343,12193.38
ACC_006344,User_6344,44972.61
ACC_006345,User_6345,25792.27
ACC_006346,User_6346,29127.4
ACC_006347,User_6347,31632.8
ACC_006348,User_6348,46903.55
ACC_006349,User_6349,31056.22
ACC_006350,User_6350,18440.63
ACC_006351,User_6351,27760.75
ACC_006352,User_6352,10872.54
ACC_006353,User_6353,39974.8
ACC_006354,User_6354,36666.0
ACC_006355,User_6355,23515.44
ACC_006356,User_6356,38437.3
ACC_006357,User_6357,4516.27
ACC_006358,User_6358,43517.62
ACC_006359,User_6359,3493.28
ACC_006360,User_6360,29819.54
ACC_006361,User_6361,15472.89
ACC_006362,User_6362,29381.11
ACC_006363,User_6363,40146.8
ACC_006364,User_6364,38665.8
ACC_006365,User_6365,18434.69
ACC_006366,User_6366,1507.67
ACC_006367,User_6367,22084.26
ACC_006368,User_6368,13106.38
ACC_006369,User_6369,45851.85
ACC_006370,User_6370,6629.28
ACC_006371,User_6371,47575.46
ACC_006372,User_6372,24990.1
ACC_006373,User_6373,28902.59
ACC_006374,User_6374,13440.22
ACC_006375,User_6375,39192.86
ACC_006376,User_6376,5835.88
ACC_006377,User_6377,48806.93
ACC_006378,User_6378,24764.26
ACC_006379,User_6379,8566.87
ACC_006380,User_6380,38566.71
ACC_006381,User_6381,19507.73
ACC_006382,User_6382,38044.93
ACC_006383,User_6383,6219.74
ACC_006384,User_6384,30352.86
ACC_006385,User_6385,1926.79
ACC_006386,User_6386,46523.17
ACC_006387,User_6387,19282.74
ACC_006388,User_6388,38358.47
ACC_006389,User_6389,23411.75
ACC_006390,User_6390,1262.88
ACC_006391,User_6391,13497.34
ACC_006392,User_6392,13841.72
ACC_006393,User_6393,29106.45
ACC_006394,User_6394,11946.34
ACC_006395,User_6395,45971.54
ACC_006396,User_6396,31319.98
ACC_006397,User_6397,24161.35
ACC_006398,User_6398,11499.18
ACC_006399,User_6399,21854.66
ACC_006400,User_6400,25669.19
ACC_006401,User_6401,43336.12
ACC_006402,User_6402,37600.08
ACC_006403,User_6403,38561.97
ACC_006404,User_6404,9712.54
ACC_006405,User_6405,7011.96
ACC_006406,User_6406,4635.56
ACC_006407,User_6407,26474.56
ACC_006408,User_6408,35867.41
ACC_006409,User_6409,44174.14
ACC_006410,User_6410,28251.79
ACC_006411,User_6411,49667.8
ACC_006412,User_6412,28432.44
ACC_006413,User_6413,46389.38
ACC_006414,User_6414,46067.04
ACC_006415,User_6415,35316.02
ACC_006416,User_6416,2325.63
ACC_006417,User_6417,32965.2
ACC_006418,User_6418,39689.64
ACC_006419,User_6419,15939.11
ACC_006420,User_6420,26494.93
ACC_006421,User_6421,31966.53
ACC_006422,User_6422,21229.42
ACC_006423,User_6423,30309.68
ACC_006424,User_6424,44317.18
ACC_006425,User_6425,14463.09
ACC_006426,User_6426,3813.59
ACC_006427,User_6427,22279.71
ACC_006428,User_6428,31406.71
ACC_006429,User_6429,40327.46
ACC_006430,User_6430,2136.97
ACC_006431,User_6431,18906.55
ACC_006432,User_6432,13078.15
ACC_006433,User_6433,31178.51
ACC_006434,User_6434,28406.21
ACC_006435,User_6435,19321.47
ACC_006436,User_6436,14321.32
ACC_006437,User_6437,14548.89
ACC_006438,User_6438,39245.55
ACC_006439,User_6439,28521.81
ACC_006440,User_6440,31179.08
ACC_006441,User_6441,48789.5
ACC_006442,User_6442,36962.73
ACC_006443,User_6443,7132.87
ACC_006444,User_6444,19372.31
ACC_006445,User_6445,16662.0
ACC_006446,User_6446,5079.9
ACC_006447,User_6447,49464.11
ACC_006448,User_6448,6228.94
ACC_006449,User_6449,45895.27
ACC_006450,User_6450,14537.58
ACC_006451,User_6451,22943.26
ACC_006452,User_6452,36295.61
ACC_006453,User_6453,19629.21
ACC_006454,User_6454,48854.23
ACC_006455,User_6455,30894.09
ACC_006456,User_6456,46772.41
ACC_006457,User_6457,7097.84
ACC_006458,User_6458,37660.91
ACC_006459,User_6459,27410.49
ACC_006460,User_6460,45974.44
ACC_006461,User_6461,25774.84
ACC_006462,User_6462,32769.11
ACC_006463,User_6463,13744.35
ACC_006464,User_6464,5706.84
ACC_006465,User_6465,48761.66
ACC_006466,User_6466,13263.12
ACC_006467,User_6467,10574.79
ACC_006468,User_6468,40008.72
ACC_006469,User_6469,4811.49
ACC_006470,User_6470,31441.62
ACC_006471,User_6471,13857.46
ACC_006472,User_6472,45967.48
ACC_006473,User_6473,41069.0
ACC_006474,User_6474,26401.06
ACC_006475,User_6475,8939.22
ACC_006476,User_6476,16308.19
ACC_006477,User_6477,2039.79
ACC_006478,User_6478,12216.37
ACC_006479,User_6479,6878.29
ACC_006480,User_6480,16367.73
ACC_006481,User_6481,10552.27
ACC_006482,User_6482,28084.69
ACC_006483,User_6483,40292.63
ACC_006484,User_6484,13905.43
ACC_006485,User_6485,25915.79
ACC_006486,User_6486,13063.77
ACC_006487,User_6487,32788.48
ACC_006488,User_6488,49035.05
ACC_006489,User_6489,16816.56
ACC_006490,User_6490,12341.63
ACC_006491,User_6491,41181.06
ACC_006492,User_6492,23822.63
ACC_006493,User_6493,13465.64
ACC_006494,User_6494,15131.99
ACC_006495,User_6495,10195.36
ACC_006496,User_6496,36485.28
ACC_006497,User_6497,13063.97
ACC_006498,User_6498,18601.46
ACC_006499,User_6499,38816.3
ACC_006500,User_6500,16343.86
ACC_006501,User_6501,2043.92
ACC_006502,User_6502,25653.07
ACC_006503,User_6503,47563.65
ACC_006504,User_6504,29886.6
ACC_006505,User_6505,28272.64
ACC_006506,User_6506,31318.26
ACC_006507,User_6507,32149.67
ACC_006508,User_6508,25352.48
ACC_006509,User_6509,38251.04
ACC_006510,User_6510,32902.5
ACC_006511,User_6511,7444.19
ACC_006512,User_6512,20288.61
ACC_006513,User_6513,19631.85
ACC_006514,User_6514,22129.49
ACC_006515,User_6515,2919.85
ACC_006516,User_6516,17400.02
ACC_006517,User_6517,8850.59
ACC_006518,User_6518,41217.4
ACC_006519,User_6519,3330.62
ACC_006520,User_6520,5102.85
ACC_006521,User_6521,7745.59
ACC_006522,User_6522,18877.65
ACC_006523,User_6523,31149.57
ACC_006524,User_6524,10048.39
ACC_006525,User_6525,20391.63
ACC_006526,User_6526,27546.54
ACC_006527,User_6527,33387.29
ACC_006528,User_6528,19354.45
ACC_006529,User_6529,16765.62
ACC_006530,User_6530,24995.29
ACC_006531,User_6531,43069.7
ACC_006532,User_6532,36070.09
ACC_006533,User_6533,47360.61
ACC_006534,User_6534,14704.17
ACC_006535,User_6535,1235.03
ACC_006536,User_6536,25559.85
ACC_006537,User_6537,42792.66
ACC_006538,User_6538,23707.76
ACC_006539,User_6539,25288.96
ACC_006540,User_6540,36371.39
ACC_006541,User_6541,44909.28
ACC_006542,User_6542,43708.81
ACC_006543,User_6543,3767.84
ACC_006544,User_6544,22365.82
ACC_006545,User_6545,20016.33
ACC_006546,User_6546,23625.95
ACC_006547,User_6547,5761.43
ACC_006548,User_6548,37850.48
ACC_006549,User_6549,47976.77
ACC_006550,User_6550,37175.03
ACC_006551,User_6551,10203.29
ACC_006552,User_6552,26478.26
ACC_006553,User_6553,48229.27
ACC_006554,User_6554,29873.76
ACC_006555,User_6555,2528.77
ACC_006556,User_6556,49539.29
ACC_006557,User_6557,39358.94
ACC_006558,User_6558,25326.24
ACC_006559,User_6559,16731.3
ACC_006560,User_6560,5290.43
ACC_006561,User_6561,26858.87
ACC_006562,User_6562,4869.21
ACC_006563,User_6563,29801.16
ACC_006564,User_6564,35319.24
ACC_006565,User_6565,15979.71
ACC_006566,User_6566,30353.63
ACC_006567,User_6567,31790.46
ACC_006568,User_6568,44114.19
ACC_006569,User_6569,9134.4
ACC_006570,User_6570,44195.51
ACC_006571,User_6571,43804.9
ACC_006572,User_6572,31013.77
ACC_006573,User_6573,3115.94
ACC_006574,User_6574,15652.12
ACC_006575,User_6575,46364.84
ACC_006576,User_6576,27888.36
ACC_006577,User_6577,18796.78
ACC_006578,User_6578,46014.32
ACC_006579,User_6579,4544.19
ACC_006580,User_6580,45636.0
ACC_006581,User_6581,40427.74
ACC_006582,User_6582,7450.06
ACC_006583,User_6583,16699.03
ACC_006584,User_6584,42328.23
ACC_006585,User_6585,35636.44
ACC_006586,User_6586,5292.74
ACC_006587,User_6587,31592.77
ACC_006588,User_6588,20167.36
ACC_006589,User_6589,40290.47
ACC_006590,User_6590,33131.14
ACC_006591,User_6591,33696.4
ACC_006592,User_6592,4206.39
ACC_006593,User_6593,34690.93
ACC_006594,User_6594,36692.75
ACC_006595,User_6595,18892.26
ACC_006596,User_6596,25244.37
ACC_006597,User_6597,10910.64
ACC_006598,User_6598,46210.39
ACC_006599,User_6599,45092.97
ACC_006600,User_6600,13405.84
ACC_006601,User_6601,28396.08
ACC_006602,User_6602,41026.84
ACC_006603,User_6603,14517.02
ACC_006604,User_6604,26881.43
ACC_006605,User_6605,19906.43
ACC_006606,User_6606,31851.68
ACC_006607,User_6607,29406.91
ACC_006608,User_6608,45518.86
ACC_006609,User_6609,35167.78
ACC_006610,User_6610,43521.04
ACC_006611,User_6611,21585.03
ACC_006612,User_6612,33959.69
ACC_006613,User_6613,11976.79
ACC_006614,User_6614,33236.63
ACC_006615,User_6615,16259.72
ACC_006616,User_6616,34263.05
ACC_006617,User_6617,46577.59
ACC_006618,User_6618,28576.02
ACC_006619,User_6619,14287.03
